,latitud,longitud,profundidad (km),magnitud (M),distrito,gasto por daño
4891,-6.45,-80.16,65,4.5,13,43009540000.0
4892,-12.46,-75.19,66,4.6,8,167976388949.99994
4893,-14.62,-72.69,14,4.5,34,66667680000.0
4894,-14.44,-73.77,45,4.6,34,66667680000.0
4895,-7.69,-75.3,165,4.8,32,15037537500.0
4896,-17.922,-69.737,145,4.5,20,71909500000.0
4897,-9.24,-78.92,50,4.5,10,55328000000.0
4898,-7.49,-76.65,142,4.5,36,37964700000.0
4899,-10.74,-74.48,23,4.9,8,167976388949.99994
4900,-10.75,-74.05,190,4.6,8,167976388949.99994
4901,-10.77,-73.58,161,4.5,8,167976388949.99994
4902,-15.66,-71.81,15,5.3,20,71909500000.0
4903,-15.96,-72.74,117,4.6,20,71909500000.0
4904,-16.41,-70.14,97,4.9,20,71909500000.0
4905,-12.51,-75.21,52,4.8,8,167976388949.99994
4906,-8.71,-74.54,155,4.8,32,15037537500.0
4907,-12.97,-77.58,45,4.6,22,87387300000.0
4908,-9.9,-77.7,45,4.9,10,55328000000.0
4909,-7.0,-75.6,152,4.5,36,37964700000.0
4910,-15.21,-75.36,26,5.1,29,82972500000.0
